"","county","mean_price","p7525_ratio"
"1987",45085,2958.401,3.92555
"1988",45087,2724.344,1.980852
"1989",45089,2537.017,2.341901
"1990",45091,1003.431,2.31134
"1991",46011,2994.485,1.29317
"1992",46013,1706.34,1.455882
"1993",46027,3776.768,1.913434
"1994",46029,2261.198,1.745474
"1995",46033,1729.612,1.436953
"1996",46037,2335.818,2.303884
"1997",46051,2204.787,3.722829
"1998",46061,3995.002,1.468221
"1999",46065,2077.262,1.837753
"2000",46079,2148.205,2.777171
"2001",46081,2728.617,1.999537
"2002",46083,2789.844,1.731727
"2003",46093,2157.951,1.765517
"2004",46099,2943.015,1.583606
"2005",46103,2158.136,1.780769
"2006",46125,2954.359,1.545844
"2007",46127,2283.41,2.024283
"2008",46135,2291.395,1.906347
"2009",47001,936.8025,1.764
"2010",47003,1397.502,2.561117
"2011",47005,1680.192,2.679346
"2012",47007,1811.33,2.445983
"2013",47009,993.919,1.8648
"2014",47011,1953.602,4.165761
"2015",47013,959.5159,1.8048
"2016",47015,2064.226,3.204225
"2017",47017,2082.714,1.901807
"2018",47019,1220.195,3.740027
"2019",47021,1206.12,3.337115
"2020",47023,1956.541,1.161576
"2021",47025,1531.042,3.202445
"2022",47027,1446.026,2.657418
"2023",47029,1298.611,2.439878
"2024",47031,1381.422,2.92232
"2025",47033,1490.214,3.592825
"2026",47035,1401.936,3.19488
"2027",47037,1342.058,3.421442
"2028",47039,1327.791,2.72028
"2029",47041,1216.455,2.288505
"2030",47043,1218.328,3.177254
"2031",47045,1611.984,2.121822
"2032",47047,810.927,1.548378
"2033",47049,1677.308,3.036517
"2034",47051,1460.59,3.887405
"2035",47053,2025.246,3.047151
"2036",47055,1795.431,4.660541
"2037",47057,1142.079,1.924127
"2038",47059,1237.399,2.129626
"2039",47061,1309.024,2.822808
"2040",47063,1219.11,1.737245
"2041",47065,1617.174,3.548972
"2042",47067,1088.38,1.5
"2043",47069,1408.913,3.488807
"2044",47071,1144.487,2.222737
"2045",47073,1034.348,3.141546
"2046",47075,1500.924,2.862069
"2047",47077,1944.46,1.828715
"2048",47079,1604.635,2.907223
"2049",47081,1358.346,3.368045
"2050",47083,998.8673,2.302144
"2051",47085,1389.734,2.304403
"2052",47087,1173.21,2.883656
"2053",47089,1087.634,1.864095
"2054",47091,1391.38,4.476612
"2055",47093,1060.16,2.018898
"2056",47097,1143.882,3.249061
"2057",47099,1896.32,4.707106
"2058",47101,1841.133,4.545865
"2059",47103,1161.893,2.311964
"2060",47105,1120.876,1.96085
"2061",47107,1474.717,2.479029
"2062",47109,1538.624,3.412281
"2063",47111,1263.35,3.171798
"2064",47113,1894.263,1.666681
"2065",47115,1739.488,4.004831
"2066",47117,1614.83,4.420955
"2067",47119,1442.001,3.67027
"2068",47121,1569.16,2.951161
"2069",47123,907.8442,1.630435
"2070",47125,1021.262,2.997731
"2071",47127,1125.942,2.179389
"2072",47129,979.7706,1.82152
"2073",47131,1719.823,3.282512
"2074",47133,1550.761,3.220323
"2075",47135,1699.763,2.603333
"2076",47139,2023.702,3.533804
"2077",47141,1596.317,2.923146
"2078",47143,1926.823,1.874115
"2079",47145,1110.505,1.985353
"2080",47147,1687.1,3.588109
"2081",47149,1467.309,3
"2082",47151,1022.477,1.8808
"2083",47153,1648.295,3.628721
"2084",47155,1185.125,2.04675
"2085",47157,793.5377,1.757104
"2086",47159,1187.527,2.542571
"2087",47161,1151.611,4.163551
"2088",47163,846.3136,2.387412
"2089",47165,1605.2,4.304507
"2090",47167,802.6995,1.757104
"2091",47169,1122.547,2.695575
"2092",47171,1167.247,2.263723
"2093",47173,942.1824,1.6944
"2094",47175,1787.399,3.109766
"2095",47177,1479.494,3.114454
"2096",47179,799.6318,2.230588
"2097",47181,1677.757,4.477297
"2098",47183,2060.471,3.070185
"2099",47185,1428.429,3.279607
"2100",47187,1255.55,2.755633
"2101",47189,1087.36,3.043158
"2102",48001,2402.157,2.690358
"2103",48003,1796.353,3.335849
"2104",48005,1311.462,1.15
"2105",48007,1034.169,2.3125
"2106",48009,1423.882,1.469957
"2107",48011,1716.489,2.380439
"2108",48013,1000.663,2.361081
"2109",48015,1548.494,2.41682
"2110",48017,1650.169,5.815894
"2111",48019,1002.124,2.385315
"2112",48021,1559.536,2.051222
"2113",48025,1572.454,3.2416
"2114",48027,1468.113,1.984744
"2115",48029,800.7894,1.773305
"2116",48031,1344.05,1.769115
"2117",48035,1177.802,2.425681
"2118",48037,1830.282,3.595065
"2119",48039,1072.352,1.938417
"2120",48041,1339.978,1.660454
"2121",48043,2448.785,5.692793
"2122",48047,1317.087,3.316933
"2123",48049,2965.381,3.838387
"2124",48051,1077.756,1.576759
"2125",48053,1588.635,1.967213
"2126",48055,1292.915,2.103787
"2127",48057,2569.958,1.891657
"2128",48059,1993.164,3.79219
"2129",48061,2087.975,4.253916
"2130",48067,1976.731,3.122709
"2131",48069,1804.272,5.632613
"2132",48071,1686.916,3.768251
"2133",48073,2062.854,2.370292
"2134",48075,1554.792,1.209556
"2135",48077,2159.695,2.979741
"2136",48083,2367.327,6.232224
"2137",48085,1419.067,2.495868
"2138",48089,1566.299,1.948293
"2139",48091,928.546,2.392617
"2140",48093,1808.201,2.248521
"2141",48097,2283.378,2.633628
"2142",48099,1552.279,3.953639
"2143",48103,1920.965,3.767045
"2144",48105,2666.397,2.5098
"2145",48107,1897.479,7.140071
"2146",48111,2049.211,2.650864
"2147",48113,1502.464,2.492347
"2148",48115,1676.273,3.668815
"2149",48117,1166.083,2.017354
"2150",48119,1912.015,2.246032
"2151",48121,1657.383,1.994083
"2152",48123,2482.14,1.891674
"2153",48127,1050.894,1.934003
"2154",48129,996.7214,1.5
"2155",48131,1080.378,2.125
"2156",48133,1918.845,3.149171
"2157",48135,2521.931,2.515841
"2158",48139,1580.084,2.785124
"2159",48141,1113.21,1.765459
"2160",48143,1782.784,2.022037
"2161",48145,1019.71,1.989052
"2162",48147,1710.075,2.287042
"2163",48149,1478.238,1.900616
"2164",48151,1829.365,3.41522
"2165",48157,1499.548,2.316643
"2166",48159,1801.857,2.043604
"2167",48161,2211.601,4.573186
"2168",48163,958.3024,1.72043
"2169",48165,1505.244,6.156993
"2170",48167,1075.069,2
"2171",48171,2231.034,1.888293
"2172",48173,3532.651,2.824629
"2173",48175,2280.387,3.374995
"2174",48177,1911.579,2.396811
"2175",48179,2060.009,2.746708
"2176",48181,1847.282,2.320902
"2177",48183,2227.132,2.129105
"2178",48185,1313.425,1.906849
"2179",48187,1538.798,3.6505
"2180",48189,2260.752,3.357084
"2181",48193,1691.394,5.645988
"2182",48195,1346.724,2.304109
"2183",48197,2059.795,2.244969
"2184",48199,1110.171,2.15534
"2185",48201,1390.299,2.389286
"2186",48203,2309.412,2.28019
"2187",48207,1024.799,1.318966
"2188",48209,1314.394,1.621622
"2189",48211,2400.69,4.124431
"2190",48213,1784.876,1.764215
"2191",48215,2614.363,1.654268
"2192",48217,1746.916,3.523846
"2193",48219,2254.875,5.029435
"2194",48221,1351.413,2.068195
"2195",48223,1564.023,2.200647
"2196",48225,1879.838,3.908786
"2197",48231,1578.863,2.398347
"2198",48233,1995.579,2.637924
"2199",48235,2472.845,1.828265
"2200",48237,1891.95,2.177575
"2201",48239,2435.965,2.18615
"2202",48241,1141.154,2.114286
"2203",48245,1777.892,4.55329
"2204",48247,887.9449,1.494671
"2205",48249,1054.019,2.476667
"2206",48251,1419.913,2.659544
"2207",48253,2043.186,2.568791
"2208",48255,1555.343,3.472207
"2209",48257,1571.195,2.802714
"2210",48259,881.827,2.212121
"2211",48263,1431.801,3.819705
"2212",48265,2171.385,3.565612
"2213",48267,1815.57,2.102511
"2214",48273,922.4349,1.837568
"2215",48275,966.596,1.688235
"2216",48277,3090.431,1.961173
"2217",48279,2266.638,6.210236
"2218",48281,2039.638,2.10499
"2219",48283,1320.644,2.449372
"2220",48285,1982.427,1.693661
"2221",48287,1641.526,1.940604
"2222",48289,1818.752,3.911332
"2223",48291,1718.295,2.385882
"2224",48293,1777.218,4.18602
"2225",48295,1712.874,2.209914
"2226",48297,1275.893,2.207793
"2227",48299,1901.194,1.688858
"2228",48303,2104.331,5.066113
"2229",48305,1820.209,5.174224
"2230",48307,2517.126,2.13815
"2231",48309,1181.192,2.601911
"2232",48313,1200.402,2.292169
"2233",48315,2223.564,2.136111
"2234",48317,3185.346,1.536548
"2235",48321,1223.749,1.820603
"2236",48323,1442.186,3.671123
"2237",48325,954.1319,2.595339
"2238",48327,2262.803,2.048459
"2239",48329,2854.673,1.456324
"2240",48331,1823.516,2.088154
"2241",48333,2822.909,2.773498
"2242",48335,1963.657,3.494716
"2243",48337,2056.775,2.954819
"2244",48339,1272.591,2.057143
"2245",48341,2188.622,2.557591
"2246",48343,1981.39,1.947903
"2247",48347,2298.3,2.357545
"2248",48349,2145.182,2.652553
"2249",48351,1458.302,3.582524
"2250",48353,1903.073,3.218073
"2251",48355,897.4016,1.771902
"2252",48357,1688.485,3.042515
"2253",48361,1733.069,3.845433
"2254",48363,1440.979,2.34188
"2255",48365,1993.848,2.28255
"2256",48367,1526.577,2.3486
"2257",48369,1697.282,2.718313
"2258",48371,1730.147,5.475072
"2259",48373,1563.33,2.15
"2260",48375,1631.853,3.042515
"2261",48377,3311.136,11.57134
"2262",48379,1706.841,1.901047
"2263",48381,1565.923,3.042515
"2264",48385,2113.467,3.391163
"2265",48387,2221.753,4.001677
"2266",48389,1465.775,2.522276
"2267",48391,1764.912,4.458183
"2268",48395,1083.59,1.536888
"2269",48397,1734.568,2.145582
"2270",48399,2190.727,3.581283
"2271",48401,2145.744,2.120974
"2272",48403,1981.607,3.223256
"2273",48405,2033.821,2.684302
"2274",48407,1582.198,2.042151
"2275",48409,1090.636,2.716667
"2276",48411,1507.514,2.53401
"2277",48413,2197.184,1.819717
"2278",48417,2264.842,4.454069
"2279",48419,1993.16,2.755
"2280",48421,2218.857,2.757862
"2281",48423,1774.518,2.775187
"2282",48425,2049.3,2.253511
"2283",48427,2192.23,1.75511
"2284",48429,1573.828,2.228905
"2285",48435,2805.66,1.907387
"2286",48437,1475.498,2.720537
"2287",48439,1267.169,2.372059
"2288",48441,1835.109,2.462026
"2289",48445,1839.147,2.800791
"2290",48447,2152.835,3.294395
"2291",48449,1717.113,1.661735
"2292",48451,2501.764,1.9646
"2293",48453,1381.19,1.705946
"2294",48457,1151.518,2.316505
"2295",48459,2097.285,2.120974
"2296",48461,1938.243,3.130224
"2297",48463,1194.055,2.093571
"2298",48465,2039.926,6.708556
"2299",48467,1758.508,2.589436
"2300",48469,2322.86,2.326674
"2301",48471,1584.591,2.582154
"2302",48473,1420.461,2.215506
"2303",48475,1946.465,3.327813
"2304",48477,1906.236,4.049843
"2305",48479,1105.853,1.847812
"2306",48481,1996.727,2.943249
"2307",48483,1733.297,2.506563
"2308",48485,1383.423,1.468884
"2309",48487,1640.917,1.62332
"2310",48489,1178.341,1.6625
"2311",48491,1431.048,1.764324
"2312",48493,804.4685,1.773305
"2313",48495,1373.553,1.91176
"2314",48497,1826.571,2.948262
"2315",48499,1795.292,2.688384
"2316",48501,2157.824,4.936834
"2317",48503,1474.594,1.56835
"2318",48505,1037.095,1.961538
"2319",48507,1215.83,1.551543
"2320",49003,1495.026,1.811849
"2321",49005,1116.119,1.724324
"2322",49007,2235.074,1.576052
"2323",49011,1338.916,2.243343
"2324",49013,2395.965,1.950438
"2325",49015,1842.914,2.520493
"2326",49019,1757.779,2.933748
"2327",49021,1176.262,1.631116
"2328",49023,1346.676,1.742661
"2329",49025,1484.828,1.929572
"2330",49027,1579.566,1.445023
"2331",49029,1443.063,1.998891
"2332",49035,1026.343,1.71022
"2333",49037,2337.889,1.403988
"2334",49039,1488.338,2.030756
"2335",49041,1512.483,1.584038
"2336",49043,1131.587,1.618709
"2337",49045,1307.901,2.233704
"2338",49047,1754.553,1.684081
"2339",49049,1042.854,2.009946
"2340",49051,1260.474,1.835488
"2341",49053,853.8976,1.827867
"2342",49057,1387.96,2.047866
"2343",50001,2733.803,1.40116
"2344",50003,2351.277,1.434526
"2345",50005,2960.736,1.691554
"2346",50007,2780.766,1.286908
"2347",50011,1944.037,1.799746
"2348",50015,2526.371,1.615428
"2349",50017,3324.678,2.063288
"2350",50019,2639.651,1.745828
"2351",50021,3000.938,1.439503
"2352",50023,2836.021,1.522788
"2353",50025,2185.273,1.555247
"2354",50027,2254.02,1.538436
"2355",51001,1609.213,6.187603
"2356",51003,1452.613,2.597274
"2357",51005,2050.442,3.006836
"2358",51007,2063.599,3.227944
"2359",51009,1130.96,1.793036
"2360",51013,1309.979,3.047776
"2361",51015,1381.86,1.693884
"2362",51019,2246.403,4.099719
"2363",51021,3098.019,2.204849
"2364",51023,1780.518,3.18825
"2365",51025,2663.03,2.412815
"2366",51027,1740.735,5.29328
"2367",51031,1889.318,1.950691
"2368",51033,1880.6,3.495139
"2369",51035,2012.12,4.371365
"2370",51036,1829.473,4.011609
"2371",51037,2531.529,2.320386
"2372",51041,2161.24,2.216389
"2373",51043,1487.083,1.505243
"2374",51045,2444.396,3.754717
"2375",51047,2043.347,3.13683
"2376",51049,2350.583,2.315891
"2377",51051,1785.808,5.184796
"2378",51053,2840.029,3.650043
"2379",51057,2429.804,1.919948
"2380",51059,1136.25,2.684932
"2381",51061,1631.927,3.89845
"2382",51063,2540.19,2.518693
"2383",51065,1586.084,2.812491
"2384",51067,1960.622,3.339988
"2385",51069,1596.901,1.315025
"2386",51071,3487.809,1.765779
"2387",51073,1905.341,2.003933
"2388",51075,2004.743,3.128872
"2389",51077,2396.631,1.873314
"2390",51079,1614.236,2.494424
"2391",51083,2382.627,2.470803
"2392",51085,2123.175,2.433667
"2393",51087,2245.84,1.977346
"2394",51089,2301.29,2.707968
"2395",51093,1584.651,3.431626
"2396",51095,1524.848,3.647117
"2397",51097,1907.788,2.3326
"2398",51101,2189.193,2.630192
"2399",51103,2232.572,2.335517
"2400",51105,1475.98,3.233012
"2401",51107,1240.348,2.790309
"2402",51109,1789.584,2.820372
"2403",51111,2967.887,2.918206
"2404",51113,1911.552,2.115732
"2405",51115,1795.021,4.690775
"2406",51117,2213.999,2.270339
"2407",51119,2046.03,1.695821
"2408",51121,3323.216,2.061745
"2409",51125,1470.948,2.493185
"2410",51127,2211.439,1.872607
"2411",51133,2227.049,1.635721
"2412",51135,3064.166,1.980153
"2413",51137,1904.423,3.054281
"2414",51139,1672.117,1.514962
"2415",51141,1823.752,3.139749
"2416",51143,1766.714,2.88526
"2417",51149,3141.266,3.62665
"2418",51153,1165.825,3.287755
"2419",51155,3455.896,1.888592
"2420",51159,2048.936,2.558798
"2421",51161,1772.88,3.080282
"2422",51163,1879.584,1.849453
"2423",51165,1708.439,1.60007
"2424",51167,1734.803,4.725747
"2425",51169,1033.003,2.571059
"2426",51171,1839.646,1.600099
"2427",51173,1749.591,2.206477
"2428",51175,1631.627,5.104791
"2429",51177,1834.398,3.343689
"2430",51179,1864.063,4.77
"2431",51181,1685.884,4.421352
"2432",51183,2749.494,7.872446
"2433",51185,2902.64,3.668518
"2434",51187,1627.698,1.390095
"2435",51191,1240.27,3.889751
"2436",51193,1840.227,4.832039
"2437",51195,1502.64,3.806745
"2438",51197,2642.964,2.875668
"2439",51199,1704.58,1.974067
"2440",51510,1197.839,2.695863
"2441",51520,942.0101,2.3406
"2442",51540,1445.247,2.548947
"2443",51550,1335.703,3.714205
"2444",51570,3013.153,3.24445
"2445",51595,2471.665,2.113461
"2446",51610,1180.976,2.583204
"2447",51630,1886.098,3.632362
"2448",51650,1968.747,2.077633
"2449",51660,1708.218,1.597687
"2450",51670,2568.373,2.729097
"2451",51680,2012.474,2.139774
"2452",51700,1805.438,2.073075
"2453",51710,1466.543,4.282286
"2454",51720,1727.629,3.10611
"2455",51740,1603.397,4.516879
"2456",51750,3034.879,1.89121
"2457",51760,2236.092,1.855666
"2458",51770,1650.852,2.968948
"2459",51775,1794.346,2.961506
"2460",51800,1184.939,3.331912
"2461",51810,1364.503,3.952664
"2462",51840,1673.146,1.355196
"2463",53005,1486.12,2.991641
"2464",53007,1239.22,1.575002
"2465",53009,1574.636,2.27904
"2466",53011,1478.593,2
"2467",53015,1957.173,2.438172
"2468",53017,994.7661,1.200626
"2469",53019,2696.541,2.36763
"2470",53021,1702.03,3.634516
"2471",53025,1547.897,1.94896
"2472",53027,1711.749,2.647515
"2473",53029,1950.295,2.983466
"2474",53031,1296.622,2.732245
"2475",53033,1326.092,2.526475
"2476",53035,1196.969,2.190122
"2477",53037,1995.123,3.326148
"2478",53039,2411.546,2.589313
"2479",53041,1460.86,2.53383
"2480",53043,1248.231,2.562609
"2481",53045,972.9605,1.483796
"2482",53047,1495.754,1.994408
"2483",53049,2490.867,2.194954
"2484",53051,1552.458,4.388741
"2485",53053,1125.317,1.668035
"2486",53055,1275.724,2.481507
"2487",53057,1746.307,2.289043
"2488",53059,1728.546,2.253282
"2489",53061,1126.301,1.828009
"2490",53063,991.792,1.5
"2491",53065,2285.863,6.354434
"2492",53067,881.55,1.446759
"2493",53069,1734.223,1.990321
"2494",53071,2182.264,1.901775
"2495",53073,907.876,1.469609
"2496",53075,1492.965,2.092623
"2497",53077,938.3823,1.440945
"2498",54001,2922.763,2.49122
"2499",54003,1799.407,2.989486
"2500",54005,1506.014,3.029021
"2501",54007,2030.576,1.848
"2502",54009,1652.098,2.822748
"2503",54011,1965.433,4.061653
"2504",54015,1585.463,2.155756
"2505",54017,2613.094,2.29081
"2506",54019,3128.628,2.631047
"2507",54023,1221.241,1.534273
"2508",54025,2902.389,3.523899
"2509",54027,1595.642,1.56807
"2510",54029,1352.668,2.620768
"2511",54031,1497.307,1.286433
"2512",54033,2124.006,2.028355
"2513",54035,2179.524,3.101606
"2514",54037,1814.369,3.110031
"2515",54039,1421.214,2.626772
"2516",54041,2872.611,2.310933
"2517",54043,1620.741,3.633355
"2518",54045,1954.063,1.697938
"2519",54047,2132.53,3.48276
"2520",54049,2071.726,1.537637
"2521",54051,2388.517,2.453319
"2522",54053,3072.282,4.807312
"2523",54055,1981.677,2.821762
"2524",54057,1056.974,2.137737
"2525",54059,3070.252,1.887376
"2526",54061,2069.486,2.122721
"2527",54063,3008.96,3.735389
"2528",54065,1727.342,3.02624
"2529",54067,1778.032,2.379473
"2530",54073,2755.79,3.123594
"2531",54077,1619.43,2.240369
"2532",54079,1736.205,3.42531
"2533",54081,3098.776,1.653642
"2534",54087,2160.454,4.557214
"2535",54091,2145.327,2.395455
"2536",54095,2593.098,4.348876
"2537",54097,2862.588,2.596871
"2538",54099,2977.574,7.963857
"2539",54101,1610.436,1.37381
"2540",54103,2314.277,3.644629
"2541",54105,2426.734,3.904147
"2542",54107,2459.904,2.862116
"2543",54109,1863.915,4.200003
"2544",55001,2654.818,1.744183
"2545",55003,3008.852,1.46419
"2546",55005,3654.726,2.628494
"2547",55007,2744.708,1.503561
"2548",55009,2578.062,1.490856
"2549",55011,2698.595,1.776419
"2550",55013,2656.459,1.696291
"2551",55015,1726.372,1.430694
"2552",55017,3008.415,2.005986
"2553",55019,2431.837,1.604027
"2554",55021,2886.894,1.482552
"2555",55023,3298.175,1.913172
"2556",55025,2947.967,1.426947
"2557",55027,2311.083,2.169909
"2558",55029,2931.67,1.535505
"2559",55031,2536.379,2.18544
"2560",55033,2436.367,1.520151
"2561",55035,2700.042,1.559192
"2562",55037,2469.934,1.519601
"2563",55039,2000.392,2.164572
"2564",55041,2680.614,1.582212
"2565",55043,1706.339,2.365661
"2566",55045,2604.588,1.528935
"2567",55047,2327.213,1.439967
"2568",55049,2188.392,1.820389
"2569",55051,1947.66,1.462415
"2570",55053,2713.106,1.630033
"2571",55055,2586.914,2.14117
"2572",55057,2467.837,1.697065
"2573",55059,3046.632,1.667951
"2574",55061,2682.359,1.594555
"2575",55063,2789.819,1.812133
"2576",55065,2450.746,1.81564
"2577",55067,2349.504,1.42259
"2578",55069,2180.805,1.588019
"2579",55071,2978.304,1.508383
"2580",55073,2095.456,1.5
"2581",55075,2449.258,1.412113
"2582",55077,2262.181,1.400216
"2583",55078,2237.644,1.956495
"2584",55079,2327.662,2.702118
"2585",55081,2803.179,1.945341
"2586",55083,2513.712,1.544586
"2587",55085,2529.741,1.842645
"2588",55087,2059.636,1.769944
"2589",55089,2322.884,2.3136
"2590",55093,2257.478,1.846394
"2591",55095,2311.973,1.910137
"2592",55097,2384.454,1.287009
"2593",55099,2114.896,1.673076
"2594",55101,2953.487,1.499998
"2595",55103,2910.93,1.577134
"2596",55105,2622.121,1.677464
"2597",55107,2884.547,1.206153
"2598",55109,2045.363,1.971043
"2599",55111,2184.503,1.681175
"2600",55113,2957.374,1.917488
"2601",55115,2188.775,1.939937
"2602",55117,3049.78,1.445621
"2603",55119,2546.116,1.408747
"2604",55121,2905.922,1.665078
"2605",55123,2817.02,2.274792
"2606",55125,2766.479,1.894264
"2607",55127,3291.916,1.636545
"2608",55129,2518.688,1.49952
"2609",55131,2107.978,2.844875
"2610",55133,2276.215,3.136892
"2611",55135,2066.993,1.417817
"2612",55137,2236.94,1.358968
"2613",55139,1849.458,1.571848
"2614",55141,2510.841,1.808346
"2615",56001,2000.311,1.77534
"2616",56003,1690.462,1.574636
"2617",56005,2601.125,1.559268
"2618",56007,2975.545,2.138149
"2619",56009,2988.817,2.096634
"2620",56013,2551.669,1.566366
"2621",56015,2403.808,1.639128
"2622",56017,2391.047,1.585377
"2623",56019,2034.716,2.065196
"2624",56021,1398.14,1.292942
"2625",56023,2733.275,2.393981
"2626",56025,2273.978,2.041939
"2627",56029,1755.76,1.813423
"2628",56033,1531.548,1.842525
"2629",56035,1609.867,2.116317
"2630",56037,2158.971,2.84474
"2631",56039,1440.744,1.450186
"2632",56041,2503.651,3.560518
"2633",56045,2518.605,2.260234
